Recognition Log: Lunafreya Nguyen and Diego Batista Cruz // $1 Unistroke Recognizer // Provided XML // USER-DEPENDENT RANDOM-100,,,,,,,,,,,
User,GestureType,RandomIteration,numOfTrainingExamples,TotalSizeOfTrainingSet,TrainingSetContents,Candidate,RecoResultGestureType,CorrectIncorrect,RecoResultScore,RecoResultBestMatch,RecoResultNBestSorted
10,circle07,4,1,1,circle07,candidate,circle10,right,38.29
10,delete_mark04,5,1,1,delete_mark04,candidate,delete_mark03,right,45.03
10,left_curly_brace08,6,1,1,left_curly_brace08,candidate,left_curly_brace03,right,40.65
10,left_sq_bracket09,7,1,1,left_sq_bracket09,candidate,left_sq_bracket04,right,35.90
10,pigtail06,8,1,1,pigtail06,candidate,pigtail01,right,69.20
10,question_mark05,9,1,1,question_mark05,candidate,question_mark03,right,50.12
10,rectangle02,10,1,1,rectangle02,candidate,rectangle02,right,51.02
11,right_curly_brace08,1,1,1,right_curly_brace08,candidate,right_curly_brace04,right,46.36
11,right_sq_bracket09,2,1,1,right_sq_bracket09,candidate,right_sq_bracket09,right,51.09
11,star05,3,1,1,star05,candidate,star01,right,56.45
11,triangle04,4,1,1,triangle04,candidate,triangle06,right,53.60
11,v09,5,1,1,v09,candidate,v06,right,47.82
11,x10,6,1,1,x10,candidate,x06,right,95.42
11,arrow02,7,1,1,arrow02,candidate,arrow01,right,58.38
11,caret03,8,1,1,caret03,candidate,caret10,right,58.68
11,check03,9,1,1,check03,candidate,check04,right,35.30
11,circle07,10,1,1,circle07,candidate,circle02,right,25.74
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark03,right,38.16
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace02,right,37.92
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket09,right,34.62
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail09,right,71.92
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark05,right,46.56
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle05,right,48.85
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace09,right,43.25
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket04,right,39.94
undefined,star05,undefined,1,1,star05,candidate,star08,right,46.52
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle02,right,50.24
undefined,v09,undefined,1,1,v09,candidate,v07,right,45.66
undefined,x10,undefined,1,1,x10,candidate,x10,right,91.60
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow04,right,77.80
undefined,caret03,undefined,1,1,caret03,candidate,caret04,right,59.35
undefined,check03,undefined,1,1,check03,candidate,check09,right,34.13
undefined,circle07,undefined,1,1,circle07,candidate,circle09,right,33.65
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark07,right,48.56
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace04,right,33.93
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,check03,wrong,32.64
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail09,right,74.49
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark02,right,52.12
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle08,right,37.14
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace04,right,49.12
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket03,right,54.89
undefined,star05,undefined,1,1,star05,candidate,star08,right,53.90
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle04,right,37.71
undefined,v09,undefined,1,1,v09,candidate,v08,right,40.31
undefined,x10,undefined,1,1,x10,candidate,x07,right,88.34
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow01,right,64.95
undefined,caret03,undefined,1,1,caret03,candidate,caret04,right,56.99
undefined,check03,undefined,1,1,check03,candidate,check04,right,37.23
undefined,circle07,undefined,1,1,circle07,candidate,circle07,right,37.01
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark03,right,47.93
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace09,right,30.45
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket08,right,35.64
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail05,right,78.42
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark05,right,51.54
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle07,right,51.92
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace09,right,44.72
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket07,right,43.54
undefined,star05,undefined,1,1,star05,candidate,star10,right,49.88
undefined,triangle04,undefined,1,1,triangle04,candidate,rectangle02,wrong,44.62
undefined,v09,undefined,1,1,v09,candidate,v06,right,50.81
undefined,x10,undefined,1,1,x10,candidate,x09,right,90.66
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow04,right,74.09
undefined,caret03,undefined,1,1,caret03,candidate,caret10,right,59.99
undefined,check03,undefined,1,1,check03,candidate,check09,right,37.19
undefined,circle07,undefined,1,1,circle07,candidate,circle05,right,36.21
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark08,right,41.75
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace08,right,31.97
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket09,right,31.07
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail01,right,70.94
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark10,right,47.70
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle05,right,48.85
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace04,right,42.25
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket04,right,44.22
undefined,star05,undefined,1,1,star05,candidate,star08,right,43.32
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle02,right,50.24
undefined,v09,undefined,1,1,v09,candidate,v05,right,37.69
undefined,x10,undefined,1,1,x10,candidate,x07,right,92.00
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow04,right,74.26
undefined,caret03,undefined,1,1,caret03,candidate,caret04,right,56.75
undefined,check03,undefined,1,1,check03,candidate,check09,right,41.52
undefined,circle07,undefined,1,1,circle07,candidate,circle05,right,33.42
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark03,right,44.71
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace02,right,31.82
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket04,right,40.16
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail05,right,69.13
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark10,right,46.75
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle05,right,59.14
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace04,right,46.18
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket07,right,41.78
undefined,star05,undefined,1,1,star05,candidate,star07,right,50.91
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle06,right,60.75
undefined,v09,undefined,1,1,v09,candidate,v07,right,52.12
undefined,x10,undefined,1,1,x10,candidate,x05,right,83.63
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow02,right,64.27
undefined,caret03,undefined,1,1,caret03,candidate,caret07,right,59.39
undefined,check03,undefined,1,1,check03,candidate,check04,right,35.76
undefined,circle07,undefined,1,1,circle07,candidate,circle10,right,40.08
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark03,right,47.86
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace03,right,39.54
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket02,right,33.95
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail09,right,71.52
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark05,right,46.96
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle07,right,55.40
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace04,right,45.30
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket10,right,41.64
undefined,star05,undefined,1,1,star05,candidate,star10,right,50.52
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle06,right,51.50
undefined,v09,undefined,1,1,v09,candidate,v07,right,49.79
undefined,x10,undefined,1,1,x10,candidate,x07,right,92.98
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow04,right,73.87
undefined,caret03,undefined,1,1,caret03,candidate,caret09,right,54.63
undefined,check03,undefined,1,1,check03,candidate,check07,right,35.90
undefined,circle07,undefined,1,1,circle07,candidate,circle07,right,41.49
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark07,right,49.31
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace09,right,34.93
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket09,right,36.36
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail10,right,73.11
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark07,right,50.35
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle04,right,53.45
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace04,right,47.99
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket09,right,43.43
undefined,star05,undefined,1,1,star05,candidate,star05,right,53.08
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle06,right,52.80
undefined,v09,undefined,1,1,v09,candidate,v01,right,51.59
undefined,x10,undefined,1,1,x10,candidate,x06,right,93.23
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow03,right,68.75
undefined,caret03,undefined,1,1,caret03,candidate,caret04,right,58.86
undefined,check03,undefined,1,1,check03,candidate,check10,right,38.49
undefined,circle07,undefined,1,1,circle07,candidate,circle10,right,41.88
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark01,right,45.16
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace02,right,36.06
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket02,right,33.95
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail03,right,74.44
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark02,right,47.39
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle04,right,57.02
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace01,right,38.49
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket04,right,42.66
undefined,star05,undefined,1,1,star05,candidate,star05,right,52.79
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle04,right,50.28
undefined,v09,undefined,1,1,v09,candidate,v04,right,41.16
undefined,x10,undefined,1,1,x10,candidate,x09,right,88.40
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow04,right,72.19
undefined,caret03,undefined,1,1,caret03,candidate,caret04,right,63.47
undefined,check03,undefined,1,1,check03,candidate,check10,right,39.36
undefined,circle07,undefined,1,1,circle07,candidate,circle09,right,46.39
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark06,right,51.52
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace08,right,33.12
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket04,right,36.11
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail01,right,76.49
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark07,right,51.42
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle10,right,58.52
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace03,right,47.22
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket07,right,42.36
undefined,star05,undefined,1,1,star05,candidate,star07,right,47.72
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle06,right,55.56
undefined,v09,undefined,1,1,v09,candidate,v04,right,51.42
undefined,x10,undefined,1,1,x10,candidate,x07,right,90.13
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow06,right,74.26
undefined,caret03,undefined,1,1,caret03,candidate,caret09,right,57.66
undefined,check03,undefined,1,1,check03,candidate,check10,right,40.66
undefined,circle07,undefined,1,1,circle07,candidate,circle09,right,48.72
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark03,right,47.48
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace09,right,33.46
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket04,right,40.16
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail05,right,69.13
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark02,right,43.37
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle07,right,56.93
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace02,right,41.67
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket04,right,42.45
undefined,star05,undefined,1,1,star05,candidate,star09,right,50.91
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle09,right,58.20
undefined,v09,undefined,1,1,v09,candidate,v06,right,51.54
undefined,x10,undefined,1,1,x10,candidate,x07,right,93.85
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow10,right,68.00
undefined,caret03,undefined,1,1,caret03,candidate,caret10,right,60.41
undefined,check03,undefined,1,1,check03,candidate,check07,right,37.68
undefined,circle07,undefined,1,1,circle07,candidate,circle10,right,44.91
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark08,right,45.09
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace02,right,38.29
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket09,right,35.16
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail04,right,71.72
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark03,right,45.49
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle08,right,52.38
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace05,right,46.22
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket04,right,43.77
undefined,star05,undefined,1,1,star05,candidate,star06,right,45.22
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle02,right,60.58
undefined,v09,undefined,1,1,v09,candidate,v01,right,49.48
undefined,x10,undefined,1,1,x10,candidate,x07,right,93.85
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow06,right,71.60
undefined,caret03,undefined,1,1,caret03,candidate,caret10,right,59.99
undefined,check03,undefined,1,1,check03,candidate,check06,right,35.97
undefined,circle07,undefined,1,1,circle07,candidate,circle07,right,32.96
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark07,right,42.76
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace04,right,35.34
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket04,right,37.03
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail04,right,74.82
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark02,right,46.89
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle04,right,44.61
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace10,right,39.79
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket04,right,39.94
undefined,star05,undefined,1,1,star05,candidate,star01,right,47.64
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle01,right,41.95
undefined,v09,undefined,1,1,v09,candidate,v04,right,44.71
undefined,x10,undefined,1,1,x10,candidate,x06,right,89.58
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow07,right,68.49
undefined,caret03,undefined,1,1,caret03,candidate,caret04,right,57.37
undefined,check03,undefined,1,1,check03,candidate,check04,right,38.23
undefined,circle07,undefined,1,1,circle07,candidate,circle05,right,43.59
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark03,right,47.86
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace10,right,29.50
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket04,right,37.51
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail05,right,71.04
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark05,right,46.96
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle03,right,55.37
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace09,right,41.73
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket03,right,46.58
undefined,star05,undefined,1,1,star05,candidate,star10,right,50.43
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle06,right,56.49
undefined,v09,undefined,1,1,v09,candidate,v01,right,46.19
undefined,x10,undefined,1,1,x10,candidate,x07,right,92.98
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow06,right,73.79
undefined,caret03,undefined,1,1,caret03,candidate,caret04,right,58.17
undefined,check03,undefined,1,1,check03,candidate,check06,right,38.17
undefined,circle07,undefined,1,1,circle07,candidate,circle10,right,36.68
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark04,right,49.49
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace06,right,34.25
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket04,right,39.26
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail01,right,69.36
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark10,right,50.25
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle08,right,45.21
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace02,right,43.52
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket04,right,42.56
undefined,star05,undefined,1,1,star05,candidate,star10,right,50.61
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle09,right,50.51
undefined,v09,undefined,1,1,v09,candidate,v09,right,48.83
undefined,x10,undefined,1,1,x10,candidate,x03,right,92.58
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow08,right,70.92
undefined,caret03,undefined,1,1,caret03,candidate,caret01,right,58.40
undefined,check03,undefined,1,1,check03,candidate,check10,right,40.49
undefined,circle07,undefined,1,1,circle07,candidate,circle10,right,36.68
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark04,right,49.49
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace06,right,36.86
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket08,right,37.35
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail06,right,68.99
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark02,right,47.30
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle05,right,52.25
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace02,right,43.52
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket04,right,42.56
undefined,star05,undefined,1,1,star05,candidate,star06,right,53.56
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle09,right,50.51
undefined,v09,undefined,1,1,v09,candidate,v01,right,46.57
undefined,x10,undefined,1,1,x10,candidate,x03,right,92.58
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow08,right,70.92
undefined,caret03,undefined,1,1,caret03,candidate,caret10,right,60.70
undefined,check03,undefined,1,1,check03,candidate,check07,right,34.84
undefined,circle07,undefined,1,1,circle07,candidate,circle09,right,42.82
undefined,delete_mark04,undefined,1,1,delete_mark04,candidate,delete_mark10,right,39.98
undefined,left_curly_brace08,undefined,1,1,left_curly_brace08,candidate,left_curly_brace03,right,41.68
undefined,left_sq_bracket09,undefined,1,1,left_sq_bracket09,candidate,left_sq_bracket08,right,37.35
undefined,pigtail06,undefined,1,1,pigtail06,candidate,pigtail04,right,73.25
undefined,question_mark05,undefined,1,1,question_mark05,candidate,question_mark07,right,48.99
undefined,rectangle02,undefined,1,1,rectangle02,candidate,rectangle03,right,50.52
undefined,right_curly_brace08,undefined,1,1,right_curly_brace08,candidate,right_curly_brace07,right,49.87
undefined,right_sq_bracket09,undefined,1,1,right_sq_bracket09,candidate,right_sq_bracket04,right,46.08
undefined,star05,undefined,1,1,star05,candidate,star05,right,52.71
undefined,triangle04,undefined,1,1,triangle04,candidate,triangle09,right,54.40
undefined,v09,undefined,1,1,v09,candidate,v09,right,48.83
undefined,x10,undefined,1,1,x10,candidate,x06,right,94.10
undefined,arrow02,undefined,1,1,arrow02,candidate,arrow05,right,77.56
undefined,caret03,undefined,1,1,caret03,candidate,caret09,right,60.66
undefined,check03,undefined,1,1,check03,candidate,check05,right,33.15
undefined,circle07,undefined,1,1,circle07,candidate,circle05,right,28.57
